CommentID||RecipeID||Classification
16018501||1017161||4, 5
16125581||1017161||1, 4, 5
16215620||1017161||1, 5
16293590||1017161||1, 5
16349501||1017161||1, 5
16517238||1017161||1, 5
16942942||1017161||1, 5
16953212||1017161||1, 4
16956025||1017161||1, 5, 4
17003716||1017161||1, 5
17004158||1017161||1, 5
17902561||1017161||1, 5
19108557||1017161||1, 5
20050356||1017161||1, 5
22196254||1017161||1, 5
23902026||1017161||1, 5
23994941||1017161||1, 5
24021171||1017161||1, 5
26478049||1017161||1, 3, 5
28340410||1017161||1, 5
28931504||1017161||3, 5
30009771||1017161||1, 5
30013420||1017161||1, 5
30090228||1017161||1, 2, 5
30408175||1017161||None
30777331||1017161||1, 5
30876106||1017161||1, 5
107769037||1017161||1, 5
109421669||1017161||1, 5
110849847||1017161||1, 5
111340548||1017161||5
111354995||1017161||1, 4, 5
116689245||1017161||1, 5
128963885||1017161||1, 5
130374587||1017161||1, 5
130443442||1017161||1, 2, 5
130449752||1017161||1, 5
15279038||1017161||1, 5
15469834||1017161||1, 5
15916718||1017161||1, 5
15978624||1017161||3, 5
16136343||1017161||1, 5
16141433||1017161||3, 4
17046907||1017161||1, 4, 5
17070571||1017161||1, 5
17094781||1017161||5
17131564||1017161||1, 3
17219034||1017161||1, 5
17351197||1017161||1, 2, 5
17876873||1017161||1, 3, 5
18653282||1017161||1, 5
18740652||1017161||1, 5
19140791||1017161||1, 5
19452851||1017161||1, 5
19458907||1017161||1, 5
21568214||1017161||1, 5
21610653||1017161||1, 5
21665162||1017161||1, 5
21997085||1017161||1, 2, 3, 4, 5
22105558||1017161||1, 5
22679341||1017161||1, 5
23363955||1017161||1, 5
23868373||1017161||1, 5
23963093||1017161||1, 4, 5
24301635||1017161||1, 5
24766903||1017161||1, 5
24803766||1017161||1, 5
24808696||1017161||1, 5
25830475||1017161||1, 3, 5, 4
26120593||1017161||1, 5
26182818||1017161||1, 5
26605616||1017161||1, 5
27244770||1017161||1, 5
27497386||1017161||1, 5
29011226||1017161||1, 5
29029403||1017161||1, 5
29597677||1017161||5
30202672||1017161||1, 5
30275731||1017161||1, 5
30371040||1017161||1, 5
30448263||1017161||1, 3
30457475||1017161||1, 5
30712308||1017161||1, 5
100763761||1017161||1, 5
104765351||1017161||4, 5
104820004||1017161||1, 5
104820113||1017161||1, 5
110051063||1017161||1, 5
111365931||1017161||1, 5
111999087||1017161||1, 2, 5
113416810||1017161||1, 5
113641898||1017161||1, 5
116645321||1017161||1, 5
117761216||1017161||1, 5
117848400||1017161||1, 5
118279649||1017161||1, 5
128353744||1017161||1, 5
128378334||1017161||1, 5
130055917||1017161||1, 5
130074180||1017161||1, 5
130448746||1017161||1, 5
130457072||1017161||1, 5
130481496||1017161||1, 5
130492932||1017161||1, 5
132694966||1017161||1, 5
15110428||1017161||1, 5
17657064||1017161||1, 5
24106499||1017161||1, 5
28335079||1017161||1, 5
28932040||1017161||1, 5
28976696||1017161||1, 5
29496825||1017161||1, 5
107216165||1017161||1, 5
107832089||1017161||3, 5
111223861||1017161||1, 5
117372591||1017161||1, 5
117561300||1017161||1, 5
117770070||1017161||1, 5
128019705||1017161||1, 5
129242332||1017161||1, 5
129575731||1017161||1, 5
130450536||1017161||1, 5
130468461||1017161||3, 5
130551865||1017161||5
130552823||1017161||1, 5
136149995||1017161||1, 5
15881568||10782||1, 5, 4
16524083||10782||5, 4
16911987||10782||5
21248381||10782||1, 5
104725688||10782||1, 3, 5
15045021||10782||1, 5
22505726||10782||1, 5
16605862||10782||1, 5
16518336||10782||1, 5
16724334||10782||1, 5
16525531||10782||1, 5
17488115||10782||1, 5
16517876||10782||1, 5
15490500||10782||1, 5
16523214||10782||1, 5
23541023||10782||1, 5
16522898||10782||3, 5
17233459||10782||1, 2, 5
16068769||10782||1, 5
16517513||10782||1, 5
104523231||10782||3, 5
15858659||10782||5
15872888||10782||1, 5
29396241||10782||1, 3
16531525||10782||1, 5
15850212||10782||1, 5
16518507||10782||1, 5
31101407||10782||1, 5
16771011||10782||5
17878995||10782||5
24737499||10782||1, 5
30282939||10782||1, 5
28667528||10782||1, 5
16632765||10782||1, 5
17888543||10782||1, 5
24712248||10782||1, 5
17752832||10782||1, 5
16521285||10782||5
16614271||10782||1, 5
25559116||10782||1, 5
17888548||10782||1, 5
18653354||10782||1, 5
30549098||10782||1, 4
24160980||10782||1, 5
16595928||10782||1, 5
18024614||10782||1, 5
23463040||10782||5
104088177||10782||1, 5
22920512||10782||1, 4
15870388||10782||1, 5
16360998||10782||5
25627218||10782||5, 4
17487989||10782||1, 5
30018223||10782||1, 5
30541425||10782||1, 5
15871267||10782||1, 5
15873787||10782||1, 5
25639824||10782||1, 5
31095563||10782||1, 5
19628694||10782||1, 5
19542027||10782||1, 5
21202494||10782||1, 5
30609333||10782||1, 5
15926795||10782||1, 5
16781663||10782||1, 5
23230954||10782||1, 5
30547106||10782||3
28997255||10782||1, 5, 3
30355637||10782||1, 5
112677889||10782||1, 5
15858597||10782||4, 5
16542687||10782||1, 5
17253439||10782||5
17538823||10782||1, 5
25155039||10782||1, 5
29757726||10782||1, 5
101680098||10782||3, 5
16546380||10782||1, 5
18651432||10782||1, 5
21130134||10782||1, 5
27730478||10782||1, 5
30610247||10782||1, 5
100432993||10782||1, 2, 5
106971298||10782||1, 5
16537705||10782||1, 5
17488233||10782||1, 5
24172736||10782||4, 5
25100435||10782||1, 5
26791765||10782||1, 5
27302174||10782||1, 5
27457353||10782||1, 5
27729228||10782||4, 5
29676904||10782||1, 5
30022796||10782||1, 5
31129772||10782||1, 5
105924776||10782||1, 5
15860342||10782||1, 5
16522766||10782||1, 5
16527996||10782||5
16540331||10782||1, 5
16548144||10782||1, 5
16566939||10782||3, 5
16572796||10782||1, 5
16609923||10782||1, 5
19795161||10782||1, 5
25643704||10782||1, 5
26198122||10782||4, 5
27841884||10782||1, 5
28382485||10782||1, 5
29735443||10782||1, 5
30372065||10782||1, 5
30515917||10782||1, 5
30550211||10782||1, 5
31250483||10782||1, 5
100199200||10782||1, 5
101071165||10782||1, 5
105695839||10782||1, 5
15434950||10782||1, 5
15865451||10782||1, 5
16299639||10782||1, 5
16522011||10782||1, 5
17488117||10782||5
17488316||10782||1, 5
17496397||10782||1, 5
17516572||10782||1, 5
18677007||10782||1, 5
18692514||10782||1, 5
21611139||10782||1, 5
24150470||10782||1, 5
25636055||10782||1, 5
25647050||10782||1, 5
25999758||10782||1, 5
26822913||10782||1, 2, 4
28077303||10782||2, 4
29011386||10782||1, 5
29458430||10782||1, 5
29757675||10782||1, 5
29885903||10782||1, 5
30560277||10782||5
30610249||10782||1, 5
30754767||10782||1, 5
30777511||10782||1, 5
100460569||10782||1, 5
104748815||10782||1, 5
122663954||10782||1, 5
16595211||10782||1, 5
16677346||10782||5
17886778||10782||1, 5
19612611||10782||1, 5
20114253||10782||1, 5
24193629||10782||4, 2
25910506||10782||1, 5
27147189||10782||1, 5
27485317||10782||1, 5
27847411||10782||1, 5
28312037||10782||1, 2
28467505||10782||1, 5
30667512||10782||1, 5
30700124||10782||1, 5
30809436||10782||1, 5
31088837||10782||5
105964926||10782||1, 5
106053933||10782||1, 5
106734283||10782||5
106982239||10782||1, 5
108972406||10782||1, 5
110580413||10782||1, 5
112793880||10782||1, 5
116483336||10782||4, 5
134018734||10782||1, 5
15945155||10782||1, 5
16517761||10782||3
16517837||10782||1, 5
16520865||10782||5
17070336||10782||1, 2, 3, 4, 5
18919761||10782||3, 5
19073542||10782||5
19540711||10782||3, 5
21998808||10782||5
23287012||10782||5
25390960||10782||1, 5
26112212||10782||1, 5
27248096||10782||1, 5
27908000||10782||5
28997302||10782||5
30876059||10782||1, 5
31126627||10782||1, 5
100743955||10782||1, 5
101000323||10782||1, 5
102648605||10782||3, 5
102649433||10782||1, 5
102655619||10782||1, 5
103901600||10782||1, 5
104088264||10782||5
104441158||10782||1, 5
104807086||10782||1, 5
104830843||10782||1, 5
105382763||10782||1, 5
105607353||10782||1, 5
105735606||10782||1, 5
105951826||10782||1, 5
105960501||10782||1, 5
105969953||10782||1, 5
105996230||10782||1, 5
106958935||10782||1, 5
110999296||10782||1, 5
114717652||10782||1, 5
115772281||10782||1, 5
116089052||10782||1, 2, 5
117244507||10782||1, 5
118034344||10782||1, 5
125067298||10782||1, 5
132123725||10782||1, 5
31423006||1020107||1, 5
31295675||1020107||1, 5
31411931||1020107||1, 5
31420247||1020107||1, 5
31209187||1020107||1, 2, 3, 5
31240950||1020107||1, 5
101452513||1020107||1, 5
31495821||1020107||1, 5
31503204||1020107||1, 5
100288621||1020107||1, 5
31317928||1020107||1, 5
31294101||1020107||1, 5
106100748||1020107||1, 2, 3
31318894||1020107||1, 5
31422688||1020107||1, 5
31410626||1020107||1, 5
31320284||1020107||1, 5
31432664||1020107||1, 5
31386097||1020107||1, 5
31420253||1020107||1, 2, 5
31321751||1020107||1, 2, 5
100240209||1020107||1, 5
106439023||1020107||1, 5
100269968||1020107||1, 5
31424192||1020107||1, 2, 3, 5
100294462||1020107||1, 5
115564773||1020107||3, 5
100357396||1020107||1, 5
106001138||1020107||1, 5
31421820||1020107||1, 5
100168707||1020107||4, 1
105989785||1020107||1, 5
31458574||1020107||1, 5
31490800||1020107||1, 5
31422127||1020107||1, 5
31426559||1020107||1, 5
106106426||1020107||1, 5
106129480||1020107||1, 5
31358417||1020107||1, 5
110233428||1020107||1, 3
111044249||1020107||5
109152527||1020107||1, 5
109837303||1020107||1, 5
128776965||1020107||1, 3
129256754||1020107||1, 5
31341872||1020107||1, 5
100046209||1020107||1, 5
115379821||1020107||1, 5
128858879||1020107||1, 3
109623547||1020107||1, 5
119566424||1020107||1, 5
128840763||1020107||1, 5
128962755||1020107||1, 5
104821307||1020107||1, 5
120341337||1020107||1, 2, 5
132855925||1020107||1, 5
18928549||1017577||1, 5
23734480||1017577||1, 5
15875315||1017577||1, 5
27077540||1017577||1, 5
15664539||1017577||1, 5
27786074||1017577||4, 1, 5
15616160||1017577||1, 5
22895169||1017577||1, 5, 4
15655094||1017577||1, 5
19423600||1017577||1, 4, 5
18830898||1017577||1, 5
16004632||1017577||1, 5
15704766||1017577||1, 5
15618260||1017577||1, 5
15646934||1017577||1, 2, 5
16012038||1017577||1, 5
15658315||1017577||1, 5
15656116||1017577||4, 5
15659314||1017577||1, 5
15626037||1017577||1, 5
15873727||1017577||3
16199462||1017577||1, 5
16005487||1017577||1, 5
15873568||1017577||1, 5
18793885||1017577||1, 5
28561779||1017577||1, 4, 5
27876154||1017577||1, 5
23327289||1017577||1, 4, 5
19482221||1017577||1, 5
15929764||1017577||1, 5
15970249||1017577||1, 5
19172302||1017577||1, 2, 3
27946526||1017577||1, 4, 5
15662783||1017577||1, 5
16018773||1017577||1, 5
23104554||1017577||1, 5
18813279||1017577||1, 5
19260418||1017577||1, 5
15796742||1017577||1, 5
15939033||1017577||1, 5
102365953||1017577||1, 5
19528580||1017577||5
16078207||1017577||1, 5
25772711||1017577||1, 5
30775634||1017577||1, 5
15917261||1017577||1, 5
15967102||1017577||1, 5
19035878||1017577||4, 5
19557655||1017577||1, 5
15650604||1017577||1, 5
15813297||1017577||1, 5
15910877||1017577||3, 5
19635301||1017577||1, 5
27531811||1017577||1, 5
27872275||1017577||1, 4, 5
108181394||1017577||1, 5, 4
15849508||1017577||1, 3, 5
23399072||1017577||1, 5
27243352||1017577||1, 5
27900889||1017577||1, 5
18917787||1017577||4, 5
28044532||1017577||1, 5
19538632||1017577||2, 5
24801072||1017577||1, 5, 4
27241761||1017577||1, 5
27394291||1017577||1, 4
27946357||1017577||1, 5
28474223||1017577||1, 5
113356521||1017577||4, 5
119891745||1017577||1, 5
15802569||1017577||1, 5
27788449||1017577||1, 5
27812697||1017577||1, 2, 5
28029455||1017577||1, 5
28163951||1017577||1, 5
101975046||1017577||1, 5
102312014||1017577||1, 5
108495714||1017577||1, 5
19438146||1017577||1, 2, 3, 5
24464346||1017577||1, 4, 5
30011495||1017577||1, 5
108181703||1017577||1, 5
113359002||1017577||1, 5
119075464||1017577||1, 2, 3
15741220||1017577||1, 5
15985219||1017577||3, 5
27846298||1017577||1, 2, 5
27964222||1017577||1, 5
28019276||1017577||1, 4, 5
28044473||1017577||1, 5
28290814||1017577||1, 5
113006369||1017577||1, 4, 5
15627190||1017577||3
15738338||1017577||1, 5
15812056||1017577||1, 5
27784343||1017577||1, 5
112077525||1017577||1, 5
113315554||1017577||1, 5
113356240||1017577||1, 5
113357927||1017577||1, 5
119733629||1017577||1, 5
134099734||1017577||1, 2, 5
134131191||1017577||1, 5
134131198||1017577||1, 5
19372743||1017577||1, 5
27769247||1017577||1, 2, 5
27822948||1017577||1, 5
28437509||1017577||1, 5
100243140||1017577||1, 5
101603351||1017577||1, 5
108364648||1017577||1, 5
108368436||1017577||1, 5
108444943||1017577||1, 5
113337213||1017577||1, 5
113354495||1017577||1, 5
113409494||1017577||1, 5
113819162||1017577||1, 5
118219369||1017577||1, 5
118551005||1017577||4, 5
119257885||1017577||1, 5
119709047||1017577||1, 4, 5
119713736||1017577||1, 5, 3
120353787||1017577||1, 5
125375183||1017577||1, 4, 5
126251492||1017577||1, 5
126389951||1017577||4, 5
15692313||1017577||1, 5
19469288||1017577||1, 5
19558170||1017577||1, 5
19621887||1017577||1, 2, 5
19662317||1017577||1, 5
23314568||1017577||1, 5
23323184||1017577||1, 5
23996843||1017577||1, 5
27947540||1017577||1, 5
28339401||1017577||1, 4, 5
30388808||1017577||1, 5
101669931||1017577||4, 5
108393323||1017577||1, 5
108871769||1017577||1, 5
108989901||1017577||1, 5
109059038||1017577||5
113050341||1017577||1, 5
113302967||1017577||1, 4, 5
113335452||1017577||1, 3, 5
113351161||1017577||1, 2
113362873||1017577||1, 5
113378714||1017577||1, 5
113475518||1017577||1, 2
113905755||1017577||1, 5
114380791||1017577||1, 5
118148525||1017577||1, 5
118443141||1017577||1, 5
118566468||1017577||1, 5
119003294||1017577||1, 5
119107487||1017577||1, 5
119141214||1017577||1, 5
119246276||1017577||1, 5
119653006||1017577||1, 5
119698233||1017577||1, 5
119727679||1017577||1, 5
119840760||1017577||1, 5
120110302||1017577||1, 5
120252998||1017577||1, 5
123845819||1017577||1, 5
125278615||1017577||1, 5
125504788||1017577||1, 5
125999011||1017577||1, 5
126059109||1017577||1, 5
126072415||1017577||1, 5, 4
126075648||1017577||1, 5
126111736||1017577||4, 5
126224362||1017577||1, 5
126224560||1017577||1, 5
126225267||1017577||1, 4, 5
126226525||1017577||1, 5
126226637||1017577||1, 5
126230958||1017577||1, 5
126232382||1017577||1, 5
126239257||1017577||1, 5
126256124||1017577||1, 5
126265721||1017577||1, 5
126293569||1017577||1, 5
126340271||1017577||1, 5
126635910||1017577||1, 2
126743164||1017577||1, 5
126774057||1017577||1, 2, 5
127128195||1017577||1, 5
127145692||1017577||1, 5
127183762||1017577||1, 5
127489843||1017577||5
132711308||1017577||1, 2, 5
133503757||1017577||1, 5
133784246||1017577||1, 5
134003072||1017577||1, 5
134036202||1017577||1, 5
134080447||1017577||1, 5
134080515||1017577||1, 5
134131122||1017577||1, 3
134131559||1017577||1, 5
134132269||1017577||1, 5
134132588||1017577||4, 5
134134312||1017577||1, 5
134137904||1017577||1, 2, 5
134478524||1017577||1, 5
135368925||1017577||1, 5
20590124||1017817||1, 5
16762037||1017817||1, 5
16664303||1017817||1, 5
16677099||1017817||1, 5
20563512||1017817||1, 5
16761711||1017817||1, 5
25831529||1017817||1, 5
24933020||1017817||1, 5
17074937||1017817||1, 5
17042958||1017817||1, 5
20561710||1017817||1, 5
17582976||1017817||1, 5
16757676||1017817||1, 5
20616043||1017817||1, 5
16796944||1017817||1, 5
16867671||1017817||1, 5
16805910||1017817||1, 5
16833370||1017817||1, 5
17090758||1017817||1, 5
29405914||1017817||1, 5
16723303||1017817||1, 5
16723948||1017817||1, 5
16932655||1017817||1, 5
29564669||1017817||1, 5
16757336||1017817||1, 3, 5
16911797||1017817||5
16790805||1017817||1, 5
16782271||1017817||5
16794378||1017817||1, 5
17898863||1017817||1, 5
16669164||1017817||1, 5
121697956||1017817||1, 5
29211841||1017817||1, 3, 5
16777665||1017817||1, 5
16810630||1017817||1, 5
17053560||1017817||1, 5
24925636||1017817||1, 5
26097385||1017817||1, 5
24905307||1017817||5
110260761||1017817||1, 5
20498427||1017817||1, 5
29419201||1017817||1, 5
20622097||1017817||1, 5
25345486||1017817||1, 5
110749678||1017817||1, 5
20611380||1017817||1, 5
25260779||1017817||1, 5
25831499||1017817||1, 5
29373351||1017817||1, 5
29421589||1017817||1, 5
103726011||1017817||1, 5
17045032||1017817||5
20967469||1017817||1, 5
25388766||1017817||1, 5
29362797||1017817||1, 2, 5
26733757||1017817||2, 5
110011754||1017817||1, 5
29959640||1017817||1, 5
16708519||1017817||1, 5
16735799||1017817||1, 5
17033678||1017817||1, 5
25346389||1017817||1, 5
29867811||1017817||1, 5
30011500||1017817||1, 5
103865500||1017817||1, 5
110004433||1017817||1, 5
110258911||1017817||1, 5
110273193||1017817||1, 5
110328149||1017817||1, 5
114970744||1017817||1, 5
121208295||1017817||1, 5
17043802||1017817||1, 5
24842206||1017817||1, 5
25345500||1017817||1, 2, 5
25352846||1017817||1, 5
25380018||1017817||1, 5
29477709||1017817||1, 5
29498052||1017817||1, 5
104216363||1017817||1, 5
106595133||1017817||1, 3, 5
110351967||1017817||1, 5
111061409||1017817||1, 5
121344683||1017817||1, 5
121347593||1017817||1, 5
121703268||1017817||1, 5
121939244||1017817||1, 5
122199871||1017817||1, 5
129064142||1017817||1, 5
20552077||1017817||1, 5
20566124||1017817||1, 5
24911297||1017817||1, 5
24937429||1017817||1, 5
29960461||1017817||1, 5
103896267||1017817||1, 5
103903249||1017817||1, 5
104064032||1017817||1, 5
104163476||1017817||1, 5
109458549||1017817||1, 5
109669624||1017817||1, 5
109931708||1017817||1, 5
110274230||1017817||1, 5
110648846||1017817||1, 5
111229048||1017817||1, 5
115498806||1017817||1, 5
116065903||1017817||1, 5
121535740||1017817||1, 5
121657729||1017817||1, 5
121658185||1017817||5
121690673||1017817||1, 5
121744451||1017817||1, 5
122128235||1017817||1, 5
122199842||1017817||1, 5
122236212||1017817||1, 5
122602973||1017817||1, 5
129181544||1017817||1, 5
129259360||1017817||1, 3
129735739||1017817||1, 5
16935556||1017817||1, 5
20562000||1017817||1, 5
20605334||1017817||1, 5
24361378||1017817||5
25334821||1017817||1, 5
25338148||1017817||1, 5
29387800||1017817||1, 5
29472616||1017817||1, 2, 5
29696242||1017817||1, 5
29713232||1017817||1, 5
29892802||1017817||1, 5
29956889||1017817||1, 2
29974414||1017817||1, 5
103838183||1017817||1, 5
103930857||1017817||1, 5
104732246||1017817||1, 5
110001036||1017817||1, 5
110013388||1017817||1, 5
110259574||1017817||1, 3, 4
110355705||1017817||1, 5
110417879||1017817||1, 5
110491318||1017817||1, 5
110849346||1017817||1, 5
110854346||1017817||1, 5
110876732||1017817||1, 5
111768242||1017817||1, 5
111955646||1017817||1, 5
115652982||1017817||1, 5
121406372||1017817||1, 5
121579903||1017817||1, 5
121587498||1017817||1, 3
121677175||1017817||5
121677429||1017817||1, 5
121677659||1017817||1, 5
121677813||1017817||1, 5
121684034||1017817||1, 5
121686379||1017817||1, 5
121690009||1017817||1, 5
121710478||1017817||1, 5
121711369||1017817||1, 5
121747102||1017817||1, 5
121756422||1017817||1, 5
121775179||1017817||1, 5
121783278||1017817||1, 5
121954310||1017817||1, 5
121987690||1017817||1, 5
122163492||1017817||1, 5
122164388||1017817||1, 5
122193490||1017817||1, 5
122194523||1017817||1, 5
122195254||1017817||1, 5
122203415||1017817||1, 5
122596896||1017817||1, 5
122714568||1017817||1, 5
123564869||1017817||1, 5
125313244||1017817||1, 5
129083224||1017817||1, 5
129170798||1017817||1, 5
129174549||1017817||1, 5
129186112||1017817||3, 5
129191587||1017817||1, 5
129316156||1017817||5
129349759||1017817||1, 5
129350068||1017817||1, 5
129357428||1017817||1, 5
129363173||1017817||5
129386541||1017817||1, 5
129386594||1017817||1, 5
